Reference_SiO2,,Sample_A,,Sample_B,,Sample_C,,Sample_D,,Sample_E,,Sample_F,,Sample_G,,Sample_G_flipped,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
899.9916992,-0.0004797125875,899.9916992,0.003289903747,899.9916992,0.02454641834,899.9916992,0.00965223182,899.9916992,0.0006872983067,899.9916992,0.09452724457,899.9916992,0.04452681541,899.9916992,0.002345716115,899.9916992,0.003207229078,
898.9954224,0.0001339028677,898.9954224,0.003449925222,898.9954224,0.02462213486,898.9954224,0.01026905049,898.9954224,0.0007417224115,898.9954224,0.09596160799,898.9954224,0.04557964578,898.9954224,0.002279484645,898.9954224,0.002851230092,
897.9985352,-0.0001937908819,897.9985352,0.003439540509,897.9985352,0.0243902076,897.9985352,0.01039252989,897.9985352,0.0004106679116,897.9985352,0.09804993123,897.9985352,0.04648709297,897.9985352,0.002288670512,897.9985352,0.002873196267,
897.0012817,-0.0002172842214,897.0012817,0.003632636741,897.0012817,0.02423260175,897.0012817,0.01014528796,897.0012817,0.000787232304,897.0012817,0.09849157184,897.0012817,0.046607133,897.0012817,0.00181830395,897.0012817,0.002598034916,
896.0033569,7.088156417E-005,896.0033569,0.004785455763,896.0033569,0.02485042997,896.0033569,0.01095225941,896.0033569,0.001492454321,896.0033569,0.1008472294,896.0033569,0.04818322137,896.0033569,0.002703306498,896.0033569,0.00325341546,
895.005188,-0.0002755981113,895.005188,0.003481550375,895.005188,0.02386882342,895.005188,0.01006463636,895.005188,0.0002515809319,895.005188,0.1016021818,895.005188,0.04809862748,895.005188,0.002167499391,895.005188,0.002816941123,
894.0063477,0.0006796499365,894.0063477,0.004055247176,894.0063477,0.02486813813,894.0063477,0.01091689989,894.0063477,0.001152365934,894.0063477,0.1036096141,894.0063477,0.04937409237,894.0063477,0.002861939371,894.0063477,0.00374348578,
893.0072021,0.000158994837,893.0072021,0.003935149871,893.0072021,0.02451817878,893.0072021,0.01073401701,893.0072021,0.001158491243,893.0072021,0.1050110385,893.0072021,0.04973018914,893.0072021,0.002220756374,893.0072021,0.00317744934,
892.0074463,0.0003456116247,892.0074463,0.00376278162,892.0074463,0.02445768006,892.0074463,0.01070655603,892.0074463,0.0006416951655,892.0074463,0.1069114655,892.0074463,0.05023350939,892.0074463,0.002734147944,892.0074463,0.002793101827,
891.0072021,0.0005308053805,891.0072021,0.004216779489,891.0072021,0.02426128834,891.0072021,0.01105198171,891.0072021,0.001072095241,891.0072021,0.1084775031,891.0072021,0.05183543637,891.0072021,0.002887398005,891.0072021,0.003164906986,
890.0064697,-0.001175339567,890.0064697,0.003143916838,890.0064697,0.02331528813,890.0064697,0.01070944779,890.0064697,-0.0001470591669,890.0064697,0.1091428623,890.0064697,0.05125029013,890.0064697,0.001912284526,890.0064697,0.00288734585,
889.005249,-0.0001914104359,889.005249,0.003660385497,889.005249,0.02423476428,889.005249,0.01106499229,889.005249,0.001018070849,889.005249,0.1115699559,889.005249,0.05233980343,889.005249,0.002601107815,889.005249,0.003010620596,
888.00354,0.0003020648437,888.00354,0.004550147802,888.00354,0.02443812788,888.00354,0.01151855849,888.00354,0.001596315065,888.00354,0.1131741107,888.00354,0.05356091261,888.00354,0.003148453776,888.00354,0.003559135599,
887.0014648,-5.228934242E-006,887.0014648,0.003876850475,887.0014648,0.02438793518,887.0014648,0.01152034011,887.0014648,0.001211884199,887.0014648,0.1146242842,887.0014648,0.05362660065,887.0014648,0.00254436722,887.0014648,0.003384073032,
885.9987793,0.000172124026,885.9987793,0.004211891908,885.9987793,0.02434412576,885.9987793,0.01216638647,885.9987793,0.001161787543,885.9987793,0.1167371273,885.9987793,0.05482637137,885.9987793,0.002322475426,885.9987793,0.003855146701,
884.9956665,-3.095851571E-005,884.9956665,0.003942307085,884.9956665,0.02387951687,884.9956665,0.01168132201,884.9956665,0.0008695512661,884.9956665,0.118270196,884.9956665,0.05513430014,884.9956665,0.002265875228,884.9956665,0.003310353262,
883.9921265,-0.000365459593,883.9921265,0.003914932255,883.9921265,0.0243061278,883.9921265,0.01205991395,883.9921265,0.001024427824,883.9921265,0.1201129928,883.9921265,0.05631753057,883.9921265,0.002600170206,883.9921265,0.003304692917,
882.9879761,-2.371089977E-005,882.9879761,0.003560623387,882.9879761,0.02413235232,882.9879761,0.01227546763,882.9879761,0.0008938816609,882.9879761,0.1216807291,882.9879761,0.05700732768,882.9879761,0.002432287671,882.9879761,0.004502306227,
881.9834595,-0.0001192144045,881.9834595,0.004306862131,881.9834595,0.02453165501,881.9834595,0.01346067525,881.9834595,0.00172699464,881.9834595,0.1246384233,881.9834595,0.05790911987,881.9834595,0.002409875393,881.9834595,0.004804928787,
881.0119019,-3.577293319E-005,881.0119019,0.004235521425,881.0119019,0.02397024445,881.0119019,0.01178943086,881.0119019,0.0008422914543,881.0119019,0.1251182109,881.0119019,0.05835165828,881.0119019,0.002319664694,881.0119019,0.002905717585,
880.0065308,-6.947237853E-005,880.0065308,0.003944318742,880.0065308,0.02381787635,880.0065308,0.01210119482,880.0065308,0.001004500897,880.0065308,0.1275458038,880.0065308,0.05889223143,880.0065308,0.002957788063,880.0065308,0.002997587901,
879.0005493,-0.0007138139918,879.0005493,0.003997323569,879.0005493,0.02328557149,879.0005493,0.0121713914,879.0005493,0.0008525363519,879.0005493,0.1295700073,879.0005493,0.06008704007,879.0005493,0.002727661747,879.0005493,0.003019300755,
877.9941406,0.0005347189726,877.9941406,0.004687397275,877.9941406,0.02438045852,877.9941406,0.01279987767,877.9941406,0.001014282578,877.9941406,0.1319261491,877.9941406,0.06140571088,877.9941406,0.002924689557,877.9941406,0.003355533117,
876.9871216,0.0001320385054,876.9871216,0.004026010167,876.9871216,0.02378880978,876.9871216,0.01311308891,876.9871216,0.0005596526898,876.9871216,0.1327229589,876.9871216,0.06198365614,876.9871216,0.002833564067,876.9871216,0.003185063601,
876.0133667,0.0001470830903,876.0133667,0.003761110594,876.0133667,0.02367575839,876.0133667,0.0122642573,876.0133667,0.0006148644025,876.0133667,0.1347823739,876.0133667,0.06304541975,876.0133667,0.002563505666,876.0133667,0.003171712626,
875.0054932,0.000978737371,875.0054932,0.00467096502,875.0054932,0.02418046258,875.0054932,0.01374863274,875.0054932,0.001351458486,875.0054932,0.1375150532,875.0054932,0.06443526596,875.0054932,0.003326368984,875.0054932,0.003997036256,
873.9971313,-0.0002537119144,873.9971313,0.003670514328,873.9971313,0.02327909879,873.9971313,0.01221502572,873.9971313,0.0006965543143,873.9971313,0.1392426789,873.9971313,0.06395187229,873.9971313,0.002068183618,873.9971313,0.002883541165,
872.9883423,0.0001365699572,872.9883423,0.004462813027,872.9883423,0.02376682498,872.9883423,0.01324519888,872.9883423,0.001225486514,872.9883423,0.1425608993,872.9883423,0.06487248838,872.9883423,0.002073879819,872.9883423,0.003656208748,
872.0128174,0.0006398545229,872.0128174,0.004792182241,872.0128174,0.02432583831,872.0128174,0.01345423982,872.0128174,0.001964886207,872.0128174,0.1441177875,872.0128174,0.06715730578,872.0128174,0.003903099801,872.0128174,0.003765340429,
871.0029297,0.0002115398675,871.0029297,0.004584259819,871.0029297,0.0235006772,871.0029297,0.01312530879,871.0029297,0.0009421314462,871.0029297,0.1465148777,871.0029297,0.06786878407,871.0029297,0.003446898423,871.0029297,0.004025565926,
869.9928589,-0.0006611418794,869.9928589,0.00462407805,869.9928589,0.02341685072,869.9928589,0.01323828753,869.9928589,6.782653509E-005,869.9928589,0.1488161236,869.9928589,0.06815078855,869.9928589,0.002334004501,869.9928589,0.002551371465,
869.0158081,-0.0004302187299,869.0158081,0.00503958948,869.0158081,0.02293530293,869.0158081,0.01406645868,869.0158081,0.0005841730745,869.0158081,0.1517589092,869.0158081,0.06907813996,869.0158081,0.003252633149,869.0158081,0.003621647367,
868.0046387,-0.000652767485,868.0046387,0.004766035825,868.0046387,0.02310827188,868.0046387,0.01359994244,868.0046387,0.0003465442569,868.0046387,0.1538403183,868.0046387,0.0707058236,868.0046387,0.003013748676,868.0046387,0.003287999658,
866.993042,-0.0002712520072,866.993042,0.004520798568,866.993042,0.02293854952,866.993042,0.01482078154,866.993042,0.001277849195,866.993042,0.1568996608,866.993042,0.07179531455,866.993042,0.002824392635,866.993042,0.004288536031,
866.0148315,-0.0001973615435,866.0148315,0.004883719608,866.0148315,0.02322751097,866.0148315,0.01413293462,866.0148315,0.001143177971,866.0148315,0.1586100906,866.0148315,0.07218334079,866.0148315,0.003111951286,866.0148315,0.003856896656,
865.0022583,0.00052774715,865.0022583,0.005401685834,865.0022583,0.02304040827,865.0022583,0.01435064431,865.0022583,0.0002860823879,865.0022583,0.161837846,865.0022583,0.0741025731,865.0022583,0.00268103648,865.0022583,0.004294627346,
863.9892578,-0.0009427266777,863.9892578,0.004168948624,863.9892578,0.0228555426,863.9892578,0.01388569362,863.9892578,0.0001499315258,863.9892578,0.1645746827,863.9892578,0.07534302026,863.9892578,0.002882316476,863.9892578,0.003253180766,
863.0096436,0.0006419025594,863.0096436,0.005021755584,863.0096436,0.02292081155,863.0096436,0.01427629683,863.0096436,0.0002277008898,863.0096436,0.1675775051,863.0096436,0.07636123151,863.0096436,0.002556657186,863.0096436,0.003795056371,
861.9957275,0.0006681646337,861.9957275,0.004902882501,861.9957275,0.02382061072,861.9957275,0.01413641125,861.9957275,0.001214869437,861.9957275,0.1701224744,861.9957275,0.07742106169,861.9957275,0.003914984409,861.9957275,0.004383157007,
861.0151367,-0.0004549922305,861.0151367,0.005144956987,861.0151367,0.0237808805,861.0151367,0.01543031726,861.0151367,0.001063583768,861.0151367,0.1727468073,861.0151367,0.07885223627,861.0151367,0.004215603229,861.0151367,0.004317006096,
860.0003662,-0.0002257704909,860.0003662,0.003664536169,860.0003662,0.02214080654,860.0003662,0.01471009478,860.0003662,0.0002907190355,860.0003662,0.175578922,860.0003662,0.08041898906,860.0003662,0.003122953698,860.0003662,0.003334846813,
858.9849854,8.455180068E-005,858.9849854,0.004839270376,858.9849854,0.02330387011,858.9849854,0.01576448977,858.9849854,-0.0004924859386,858.9849854,0.1790091246,858.9849854,0.0810077861,858.9849854,0.003266925458,858.9849854,0.003933007829,
858.0030518,-0.0002362228697,858.0030518,0.005188834853,858.0030518,0.02294002287,858.0030518,0.01556160487,858.0030518,0.001008678228,858.0030518,0.1819651127,858.0030518,0.08192814142,858.0030518,0.003445828799,858.0030518,0.004550670739,
856.9869385,-7.723685849E-005,856.9869385,0.005044800695,856.9869385,0.02241563424,856.9869385,0.01515432354,856.9869385,0.0003244205436,856.9869385,0.1843539178,856.9869385,0.08290581405,856.9869385,0.003340977011,856.9869385,0.003932694439,
856.0041504,0.0002901232801,856.0041504,0.005393194035,856.0041504,0.02335773595,856.0041504,0.01607748307,856.0041504,0.0001314429537,856.0041504,0.187842831,856.0041504,0.0853445977,856.0041504,0.003611989319,856.0041504,0.003431347897,
854.9869995,0.0006079431041,854.9869995,0.005222551525,854.9869995,0.02298221551,854.9869995,0.01699407585,854.9869995,0.001635626541,854.9869995,0.1921011358,854.9869995,0.08603398502,854.9869995,0.00432116352,854.9869995,0.004866075236,
854.0033569,0.0008894460625,854.0033569,0.006300909445,854.0033569,0.02448498458,854.0033569,0.0169214271,854.0033569,0.00178843725,854.0033569,0.1947513074,854.0033569,0.08855964243,854.0033569,0.004552161787,854.0033569,0.004984676372,
852.9853516,0.0001687316253,852.9853516,0.005325002596,852.9853516,0.02365249582,852.9853516,0.0168037992,852.9853516,0.000283569796,852.9853516,0.1983408034,852.9853516,0.08989301324,852.9853516,0.003683306277,852.9853516,0.004009628668,
852.0007935,-0.0003264546394,852.0007935,0.004989572801,852.0007935,0.02307589538,852.0007935,0.01672919281,852.0007935,0.001047132188,852.0007935,0.2018672973,852.0007935,0.09152226895,852.0007935,0.003741109744,852.0007935,0.004098962992,
851.0157471,1.879362026E-005,851.0157471,0.006070396863,851.0157471,0.02315790765,851.0157471,0.01833479665,851.0157471,0.001315989415,851.0157471,0.2050207555,851.0157471,0.09164567292,851.0157471,0.0039607496,851.0157471,0.004093606025,
849.9963379,-0.0003391290666,849.9963379,0.00453026779,849.9963379,0.02255725861,849.9963379,0.01631259173,849.9963379,0.001155350707,849.9963379,0.2076793313,849.9963379,0.09269122034,849.9963379,0.003530401736,849.9963379,0.003343402874,
849.0105591,0.000286341412,849.0105591,0.005875322036,849.0105591,0.02305482142,849.0105591,0.01802540757,849.0105591,0.001767669455,849.0105591,0.2127748132,849.0105591,0.0948080793,849.0105591,0.004826705903,849.0105591,0.005163843278,
847.9902344,-0.0003503029293,847.9902344,0.006204057951,847.9902344,0.02305443957,847.9902344,0.01787600107,847.9902344,0.0009004183812,847.9902344,0.2161025256,847.9902344,0.0959911868,847.9902344,0.003582442645,847.9902344,0.003887532745,
847.00354,0.0004424352956,847.00354,0.005819542333,847.00354,0.02381801233,847.00354,0.01830158383,847.00354,0.0006882835296,847.00354,0.2197129577,847.00354,0.09670811146,847.00354,0.004133457784,847.00354,0.004119502846,
846.0164185,0.0003208974376,846.0164185,0.005904972553,846.0164185,0.02335216291,846.0164185,0.01770820282,846.0164185,0.0003020389413,846.0164185,0.2226761431,846.0164185,0.09992653131,846.0164185,0.003582129488,846.0164185,0.00374379917,
844.994812,0.0007181784022,844.994812,0.006695893593,844.994812,0.02374314889,844.994812,0.01815677993,844.994812,0.001434585662,844.994812,0.2272450477,844.994812,0.1019957811,844.994812,0.004548238125,844.994812,0.005459744949,
844.0067139,0.0001289830398,844.0067139,0.006202850025,844.0067139,0.02245543152,844.0067139,0.01840260439,844.0067139,0.0007578772493,844.0067139,0.2308754921,844.0067139,0.1027179062,844.0067139,0.003831720678,844.0067139,0.004441733938,
842.9841919,4.654546501E-005,842.9841919,0.006095046643,842.9841919,0.02361346409,842.9841919,0.0189174898,842.9841919,4.3128166E-005,842.9841919,0.2351512462,842.9841919,0.1048107445,842.9841919,0.003930683248,842.9841919,0.004839191679,
841.9952393,-0.0002812893654,841.9952393,0.005589992739,841.9952393,0.02298633754,841.9952393,0.01841375791,841.9952393,3.370483682E-005,841.9952393,0.239013046,841.9952393,0.1059788615,841.9952393,0.003453473793,841.9952393,0.004041399341,
841.0059814,0.0006874797982,841.0059814,0.006209992338,841.0059814,0.02373617701,841.0059814,0.01970762201,841.0059814,0.001125529525,841.0059814,0.2436014861,841.0059814,0.1091379747,841.0059814,0.004429991823,841.0059814,0.00531706214,
840.0161743,0.0004809945822,840.0161743,0.006426602136,840.0161743,0.0232819654,840.0161743,0.02007104829,840.0161743,0.0007258015685,840.0161743,0.2484214604,840.0161743,0.1100465059,840.0161743,0.004466108046,840.0161743,0.004881049041,
838.9919434,0.0003842659353,838.9919434,0.006287462544,838.9919434,0.02306183614,838.9919434,0.0206077043,838.9919434,0.000966258347,838.9919434,0.2530986369,838.9919434,0.1119138449,838.9919434,0.004179586191,838.9919434,0.004866101779,
838.0012817,-0.0001990174933,838.0012817,0.005722037051,838.0012817,0.02230569348,838.0012817,0.01964670606,838.0012817,0.0006231596926,838.0012817,0.2556406558,838.0012817,0.1132630333,838.0012817,0.00376309501,838.0012817,0.004305790644,
837.0103149,5.107601828E-005,837.0103149,0.00693962723,837.0103149,0.0228137169,837.0103149,0.02043697424,837.0103149,0.0007338915602,837.0103149,0.2608396411,837.0103149,0.115401499,837.0103149,0.004107220564,837.0103149,0.004920240492,
835.9846802,-8.287896344E-005,835.9846802,0.006375769153,835.9846802,0.02268286422,835.9846802,0.02020925097,835.9846802,0.0008086793823,835.9846802,0.2651130855,835.9846802,0.117384918,835.9846802,0.004335386213,835.9846802,0.004694854841,
834.9927979,0.0002826891141,834.9927979,0.006631124299,834.9927979,0.02270610258,834.9927979,0.02076131105,834.9927979,0.0007955309702,834.9927979,0.269636929,834.9927979,0.1189014912,834.9927979,0.004495505709,834.9927979,0.004751667846,
834.0004883,0.0003402230795,834.0004883,0.006526841316,834.0004883,0.02249814942,834.0004883,0.02103578299,834.0004883,0.0004172232875,834.0004883,0.2739163935,834.0004883,0.1209927127,834.0004883,0.004360539373,834.0004883,0.00482576387,
833.0076904,0.0003385132586,833.0076904,0.006586864125,833.0076904,0.02274851687,833.0076904,0.02132027224,833.0076904,0.0005630999804,833.0076904,0.2790986896,833.0076904,0.1234943941,833.0076904,0.004656338599,833.0076904,0.005486273672,
832.0145264,-0.000782655552,832.0145264,0.006346401758,832.0145264,0.0226104036,832.0145264,0.02136266045,832.0145264,0.0007526651025,832.0145264,0.283947885,832.0145264,0.1245499328,832.0145264,0.003881238168,832.0145264,0.004329320509,
830.9866333,0.0006708609289,830.9866333,0.006959959865,830.9866333,0.02299250476,830.9866333,0.02223403007,830.9866333,0.0005448270822,830.9866333,0.2891926765,830.9866333,0.1278256625,830.9866333,0.004911941011,830.9866333,0.005085997283,
829.9926147,2.32203347E-005,829.9926147,0.006984055042,829.9926147,0.02244046703,829.9926147,0.02165525407,829.9926147,0.0002983605955,829.9926147,0.2937250435,829.9926147,0.1297916472,829.9926147,0.004507432692,829.9926147,0.004806918092,
828.9981689,-0.0001662078867,828.9981689,0.006203453988,828.9981689,0.02218444645,828.9981689,0.02172379941,828.9981689,-3.494465273E-005,828.9981689,0.2971959114,828.9981689,0.1306337267,828.9981689,0.003922141623,828.9981689,0.004460171331,
828.003479,-0.0005162733723,828.003479,0.006347084884,828.003479,0.02222702838,828.003479,0.02191820368,828.003479,0.0001802296174,828.003479,0.3028845489,828.003479,0.1332383007,828.003479,0.004363703076,828.003479,0.004793700296,
827.0080566,0.00028502036,827.0080566,0.007147864904,827.0080566,0.02242427506,827.0080566,0.02287278697,827.0080566,0.0004003556678,827.0080566,0.3081743121,827.0080566,0.1358964294,827.0080566,0.004564823117,827.0080566,0.005128323566,
826.0123291,-5.1147661E-005,826.0123291,0.007496237755,826.0123291,0.02262572944,826.0123291,0.02319848351,826.0123291,0.0005343820667,826.0123291,0.3136416078,826.0123291,0.1387052834,826.0123291,0.00498567149,826.0123291,0.005334122106,
825.0162964,0.0001674627274,825.0162964,0.007500478067,825.0162964,0.02268526331,825.0162964,0.02360884473,825.0162964,0.0005142961745,825.0162964,0.319378525,825.0162964,0.1415042877,825.0162964,0.005308414809,825.0162964,0.005307340529,
823.9854126,-8.335201528E-006,823.9854126,0.008156340569,823.9854126,0.02266805433,823.9854126,0.02499778569,823.9854126,0.000555350096,823.9854126,0.325065434,823.9854126,0.1429797113,823.9854126,0.005409575067,823.9854126,0.005831086077,
822.9884033,-0.0004684903251,822.9884033,0.007539300248,822.9884033,0.02246112935,822.9884033,0.02464457229,822.9884033,0.0002277008898,822.9884033,0.3290139139,822.9884033,0.1451704204,822.9884033,0.004875604063,822.9884033,0.005254384596,
821.9910278,-5.808422793E-005,821.9910278,0.007194709033,821.9910278,0.02262212895,821.9910278,0.02429654635,821.9910278,-0.000184165503,821.9910278,0.3343776166,821.9910278,0.1484344155,821.9910278,0.005007431377,821.9910278,0.004865656607,
820.9932861,-0.0004020817578,820.9932861,0.007857964374,820.9932861,0.02182491124,820.9932861,0.02462936752,820.9932861,0.0007222751738,820.9932861,0.3403905928,820.9932861,0.1501596123,820.9932861,0.004940688144,820.9932861,0.005448840093,
819.9949951,-0.0004515271285,819.9949951,0.006703386083,819.9949951,0.02192337811,819.9949951,0.02491462976,819.9949951,-5.580656216E-005,819.9949951,0.3450359404,819.9949951,0.1536016315,819.9949951,0.005013821181,819.9949951,0.005849057809,
818.9963379,-0.0002012426557,818.9963379,0.007405649405,818.9963379,0.02208090946,818.9963379,0.02510564029,818.9963379,-0.0001176099104,818.9963379,0.3511380553,818.9963379,0.155477494,818.9963379,0.004860918503,818.9963379,0.00604401622,
817.9973145,-0.0008069954929,817.9973145,0.007359361742,817.9973145,0.0218357183,817.9973145,0.02576223202,817.9973145,2.086459244E-005,817.9973145,0.3552138209,817.9973145,0.1578358263,817.9973145,0.00456291344,817.9973145,0.004883457907,
816.9978638,0.000188646125,816.9978638,0.00813642703,816.9978638,0.02202453464,816.9978638,0.02559654973,816.9978638,-0.0001725733455,816.9978638,0.3607581556,816.9978638,0.1609250158,816.9978638,0.005086573306,816.9978638,0.005473192316,
815.9979858,0.0003981015179,815.9979858,0.007601623423,815.9979858,0.02237371542,815.9979858,0.02684951201,815.9979858,0.0002059976105,815.9979858,0.3661390841,815.9979858,0.1641500592,815.9979858,0.004517633934,815.9979858,0.005618443713,
814.9977417,0.0002352118172,814.9977417,0.008366324008,814.9977417,0.02331026271,814.9977417,0.02732373402,814.9977417,0.0004836897133,814.9977417,0.3720955253,814.9977417,0.1669143289,814.9977417,0.005685999524,814.9977417,0.006494152825,
813.9970093,0.0001326599595,813.9970093,0.008405197412,813.9970093,0.02221923694,813.9970093,0.02788952738,813.9970093,0.0003139290202,813.9970093,0.3776252866,813.9970093,0.1697422117,813.9970093,0.005820171908,813.9970093,0.006304481532,
812.9959717,-0.0006082048058,812.9959717,0.007833504118,812.9959717,0.02151008882,812.9959717,0.02744962275,812.9959717,-7.785801427E-005,812.9959717,0.380923152,812.9959717,0.1722519696,812.9959717,0.004872148857,812.9959717,0.005576515105,
811.9943848,0.0004605743161,811.9943848,0.008731259033,811.9943848,0.02265919,811.9943848,0.02839661203,811.9943848,0.0004467885883,811.9943848,0.3879692256,811.9943848,0.175565511,811.9943848,0.006440789439,811.9943848,0.005778538529,
810.9924316,0.0004898315528,810.9924316,0.008788444102,810.9924316,0.02184249647,810.9924316,0.0283084102,810.9924316,0.000128206244,810.9924316,0.3922925293,810.9924316,0.1778083146,810.9924316,0.006269682664,810.9924316,0.00630844757,
809.9900513,-0.0003691322927,809.9900513,0.009321008809,809.9900513,0.02285409532,809.9900513,0.02905133925,809.9900513,0.0003507929505,809.9900513,0.3981396556,809.9900513,0.1816676259,809.9900513,0.00628793519,809.9900513,0.00660773227,
808.9873657,9.187901742E-005,808.9873657,0.008581292816,808.9873657,0.02224198729,808.9873657,0.0292597115,808.9873657,0.0004594859492,808.9873657,0.403453052,808.9873657,0.1842875928,808.9873657,0.005555172451,808.9873657,0.006245337892,
807.9841919,0.0008324357914,807.9841919,0.009755786508,807.9841919,0.02227601781,807.9841919,0.02985384874,807.9841919,0.0002632624237,807.9841919,0.4087483287,807.9841919,0.1873397827,807.9841919,0.006275250111,807.9841919,0.006311888341,
807.0151978,0.0002892425691,807.0151978,0.009141467512,807.0151978,0.02288012579,807.0151978,0.03053838201,807.0151978,0.0006493169349,807.0151978,0.4114311635,807.0151978,0.1898658127,807.0151978,0.006539112888,807.0151978,0.006590701174,
806.0112915,0.000287791976,806.0112915,0.009858464822,806.0112915,0.02206010185,806.0112915,0.03159969673,806.0112915,0.0001277919364,806.0112915,0.4175170958,806.0112915,0.1936609894,806.0112915,0.006459338125,806.0112915,0.006821990013,
805.006897,0.0001487403497,805.006897,0.0101006683,805.006897,0.0223194547,805.006897,0.03231144324,805.006897,0.0008256925503,805.006897,0.422105819,805.006897,0.1966090053,805.006897,0.00703382818,805.006897,0.006363580935,
804.0021362,-0.0007424476207,804.0021362,0.008891792037,804.0021362,0.02204531431,804.0021362,0.03104161844,804.0021362,-0.0003178668849,804.0021362,0.4243681729,804.0021362,0.1998643279,804.0021362,0.005376210436,804.0021362,0.005629510153,
802.9969482,-0.0002978970879,802.9969482,0.01022783667,802.9969482,0.02182703465,802.9969482,0.03252222389,802.9969482,0.0007158707594,802.9969482,0.431545496,802.9969482,0.2029432058,802.9969482,0.00624444522,802.9969482,0.006748893764,
801.991333,-0.0001882537326,801.991333,0.009772597812,801.991333,0.02167386562,801.991333,0.03237592056,801.991333,0.000113964983,801.991333,0.4345830083,801.991333,0.2061539441,801.991333,0.006422293838,801.991333,0.006215270143,
800.9852295,0.0005596008268,800.9852295,0.01024787314,800.9852295,0.022366466,800.9852295,0.03383089229,800.9852295,0.0006842130097,800.9852295,0.4387059808,800.9852295,0.2100209743,800.9852295,0.00717423344,800.9852295,0.007072056178,
800.0136108,-0.0007613633643,800.0136108,0.009763728827,800.0136108,0.02173155546,800.0136108,0.03370929509,800.0136108,-0.0001350002276,800.0136108,0.4420776069,800.0136108,0.212514624,800.0136108,0.006995997857,800.0136108,0.005825707689,
799.0067749,0.0002454165369,799.0067749,0.01035941672,799.0067749,0.0222196728,799.0067749,0.03385062143,799.0067749,7.927006664E-005,799.0067749,0.4464417994,799.0067749,0.2158828825,799.0067749,0.006884368137,799.0067749,0.006742794532,
797.9996338,0.000631740375,797.9996338,0.01080930047,797.9996338,0.02310898155,797.9996338,0.0353904143,797.9996338,0.0008909245953,797.9996338,0.4496202767,797.9996338,0.2197802812,797.9996338,0.007583552506,797.9996338,0.007284463849,
796.9920044,-0.0002095222444,796.9920044,0.01003025007,796.9920044,0.02181979455,796.9920044,0.03517837822,796.9920044,-0.0001067923731,796.9920044,0.4536364377,796.9920044,0.2233202904,796.9920044,0.006664927583,796.9920044,0.006397914607,
795.9840088,-0.000364321575,795.9840088,0.01072064415,795.9840088,0.02198164538,795.9840088,0.03629956767,795.9840088,-0.0001021340213,795.9840088,0.4553355277,795.9840088,0.2274097204,795.9840088,0.007159654051,795.9840088,0.007098604925,
795.0103149,0.0003222445084,795.0103149,0.01030356158,795.0103149,0.02205144055,795.0103149,0.03645846248,795.0103149,0.0005945414887,795.0103149,0.4597212374,795.0103149,0.2300750613,795.0103149,0.006866695359,795.0103149,0.007610685658,
794.0015259,-9.271364252E-005,794.0015259,0.01086508762,794.0015259,0.02282170951,794.0015259,0.03696990386,794.0015259,0.0005213973927,794.0015259,0.4620436132,794.0015259,0.2343243361,794.0015259,0.007777209394,794.0015259,0.007224133704,
792.9923096,-0.0005580016878,792.9923096,0.01003671344,792.9923096,0.02124980465,792.9923096,0.03684655204,792.9923096,-0.0006007600459,792.9923096,0.4621732831,792.9923096,0.236462146,792.9923096,0.006993235555,792.9923096,0.006921478547,
791.9827881,0.0006768239546,791.9827881,0.01175152976,791.9827881,0.02209027857,791.9827881,0.03919317946,791.9827881,0.0002665519423,791.9827881,0.4654865861,791.9827881,0.2407530695,791.9827881,0.007881398313,791.9827881,0.00808795169,
791.0075684,-0.0003085546487,791.0075684,0.01068257168,791.0075684,0.02105635218,791.0075684,0.03839224577,791.0075684,-0.000714744383,791.0075684,0.4653157592,791.0075684,0.2427152991,791.0075684,0.007127365563,791.0075684,0.007136549335,
789.9971924,0.0004324332403,789.9971924,0.01135885809,789.9971924,0.02274502628,789.9971924,0.03985761851,789.9971924,-0.0002808754507,789.9971924,0.4673222303,789.9971924,0.2470222116,789.9971924,0.007931932807,789.9971924,0.007522338536,
788.9863281,-0.0003772017953,788.9863281,0.0107783312,788.9863281,0.02179747447,788.9863281,0.03994834051,788.9863281,-0.0006217498449,788.9863281,0.4677315056,788.9863281,0.2495480031,788.9863281,0.007230608724,788.9863281,0.00776282046,
788.0101318,5.666808283E-005,788.0101318,0.01180531085,788.0101318,0.02190728672,788.0101318,0.04157115892,788.0101318,0.0004843634961,788.0101318,0.4703034461,788.0101318,0.2538921237,788.0101318,0.00829415489,788.0101318,0.008826298639,
786.9984741,-0.0001542012178,786.9984741,0.01198651642,786.9984741,0.02196944691,786.9984741,0.04144489765,786.9984741,0.0003256122,786.9984741,0.4695738554,786.9984741,0.256611526,786.9984741,0.00747319404,786.9984741,0.008148691617,
785.9865112,0.000329187169,785.9865112,0.01291586552,785.9865112,0.02167974412,785.9865112,0.04246412218,785.9865112,0.0002638840524,785.9865112,0.4702248871,785.9865112,0.26070714,785.9865112,0.00826486852,785.9865112,0.007975460961,
